id,collectible,slug,classId,multiClassIds,cardTypeId,cardSetId,rarityId,artistName,manaCost,name,text,image,imageGold,flavorText,cropImage,duels,minionTypeId,health,attack,keywordIds,childIds,durability,armor
54893,1,54893-rain-of-fire,9,[],5,1347,1,Daria Tuzova,1,Rain of Fire,Deal 1 damage to all&nbsp;characters.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a19130dd5d262499e02a7272c8f9a27f78c1b404823387efcb088a7afe23fb06.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/385f0471ac4982b79b19c677d23bcc95518c96ebed5ba9c605b95ce416181174.png,You know it’s autumn when the skies rain brimstone and fire. Also: pumpkin spice!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cbe6264a46f7515af0961d5dc5b36f6008621db14494bbaecdabfa7fba015601.png,,,,,,,,
56112,1,56112-fiendish-servant,9,[],4,1403,1,Mike Sass,1,Fiendish Servant,<b>Deathrattle:</b> Give this minion's Attack to a random friendly minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1690a1dfa08668d837b26fa3b1c2cc0640f088370eed8b20a99ab614e94e43d9.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1e4c9bd456f062e8d62443020151ed33cc72226bf310e921a7fed0900b15a78f.png,"Putting the ""r"" in fiend.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/11b9ef4b03e6e801075e1f25c273808097bec78a506e53c6b594b16a1914d116.png,,15.0,1.0,2.0,[12],,,
56520,1,56520-shadow-council,9,[],5,1414,4,Wayne Wu,1,Shadow Council,Replace your hand with random Demons. Give them +2/+2.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b3c56373b7d8d5ecb7a29c72e9ec0d67d3b54701c86139facba1e8c73db51fba.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61d9604fd23353aa0ec79ca026cec3d35a45922bebc513ad218e57a674ff5e19.png,Why is everybody in Outland replacing their hands?!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d72f4899d8d4852caf254461337925b181bdca6044897aa7df9f59039739801b.png,,,,,,,,
57149,1,57149-unstable-felbolt,9,[],5,1414,1,Vlad Botos,1,Unstable Felbolt,Deal 3 damage to an enemy minion and a random friendly one.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f35946d12f7e906486315e45ada721a5adc2cc191ffc264b0faa24a89b67a21.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9923fb88b694874b2a704083ccb68b8fe5ae588d06a92d8f075afb3c36b06c3b.png,Warning! Your minions are seated in the splash zone.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d5ce71434f7bba2361855f190fe640aef1b9bcc20c015a307991999a8e242e3.png,,,,,,,,
59628,1,59628-demonic-studies,9,[],5,1443,1,Kagi,1,Demonic Studies,<b>Discover</b> a Demon. Your next one costs (1) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/73a6cd61dcdcad06685b13be0b52d7b5d3e5c8aed8da0344717bb855cb53bd18.png,,"""Do you wanna summon a demon? I wanna summon a demon!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ed244feadb1f9e0c621e0cd95be54690226169df4f788b2c6663c072420b068.png,"{'relevant': True, 'constructed': True}",,,,[21],,,
59726,1,59726-felosophy,9,"[9, 14]",5,1443,4,Adam Byrne,1,Felosophy,Copy the lowest Cost Demon in your hand. <b>Outcast:</b> Give both +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ef7d2714bb6b4ffaa53ee5027aab14d239d5c41aa836cc73f85a8625834c1ff.png,,"""Like, isn't evil subjective man?""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f3a5888af67bde996f91909bb1a4af2a1af15ef9b09dd42623ffc4b21bae123.png,"{'relevant': True, 'constructed': True}",,,,[86],,,
59724,1,59724-spirit-jailer,9,"[9, 14]",4,1443,1,Ben Olson,1,Spirit Jailer,<b>Battlecry:</b> Shuffle 2 Soul Fragments into your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8860bcef61dafcdc0059f1b472902f2f56343cd37809ca2933c8fedd20dcefbf.png,,"""Sure, they're in your deck, but the mind is like, the REAL prison.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2fe33c2604f973547967e886173623361234a927c62e8249d8792de4bdc6752c.png,"{'relevant': True, 'constructed': True}",15.0,3.0,1.0,[8],[59723],,
61648,1,61648-wicked-whispers,9,[],5,1466,3,E. Li & K. Turovec,1,Wicked Whispers,Discard your lowest Cost card. Give your minions +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98c7c5af3e66f52772de7d15b86edf0f2e769c95b137e8e76a461e80791456fd.png,,"When the Old Ones whisper, others will scream.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10d15236989611ca9ba2a2ec1c53981e9642b493a7c24be8c9e4856731d23e23.png,"{'relevant': True, 'constructed': True}",,,,,,,
592,1,592-felstalker,9,[],4,2,2,Alex Horley,2,Felstalker,<b>Battlecry:</b> Discard a random card.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/15d77d1ad2b46cb6341f3db67d53e24400365e3469261e742be1d9f58f0b2fd9.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/128432074f791b3b8db87a981d651f4dd0da5dc7e7cc24f94f325a70dc28e652.png,This puppy chews up cards instead of shoes.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b1f691eca5036e36c0f0df6914183e487e1bfbd79534cf80af4173060fa9c03.png,"{'relevant': True, 'constructed': True}",15.0,3.0,4.0,[8],,,
1142,1,1142-demonfire,9,[],5,3,1,Ben Wootten,2,Demonfire,"Deal 2 damage to a minion. If it’s a friendly Demon, give it +2/+2 instead.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9618a4bb362a33f6f544f7e420d64ce4cbe3cb2e85d4b0556d34d3ee76b1402b.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f5f28d3dcaf574dd3c8b25abf226c198b12d12c5fe53780bfe951221fafc925.png,Demonfire is like regular fire except for IT NEVER STOPS BURNING HELLLPPP,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d976425d777426e4703eab8be76556e74672fe20eb5ac3844f3c982c71631770.png,"{'relevant': True, 'constructed': True}",,,,,,,
52872,1,52872-evil-genius,9,[],4,1130,1,Rudy Siswanto,2,EVIL Genius,<b>Battlecry:</b> Destroy a friendly minion to add 2 random <b>Lackeys</b>&nbsp;to&nbsp;your&nbsp;hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/58dd748bc30e0b4ea28650e7aebff0e14a42b2500ff0c33612366057aa2ea466.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a1d0d97908807a78a75bcc1b8dcd9af98634acf0a72902933f3368bfbcfd419.png,You do not want to be on the business end of this intellect!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c3ff02f03d298d056289bd30bd6335deb48bd551e8e1947ba9341c468144203.png,,,2.0,2.0,"[8, 71]","[52897, 52900, 53160, 53161, 53162, 53163, 55378, 60588, 64652, 64653]",,
52698,1,52698-plot-twist,9,[],5,1130,3,Arthur Gimaldinov,2,Plot Twist,Shuffle your hand into your deck. Draw that many cards.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b9cafa2a9755aa99f91833660dfcd3696115da2c75b1668e70fe6ddf682fdb1.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ba474b28b2c8eee19f9681630e6f22f84539882ee239473c1d081d346971f11e.png,It’s coming from inside the deck!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a1f6be495eced5048d67eb47b630c2aca395f9b5fb5fe1a23552159e6ddc6c4c.png,,,,,,,,
53885,1,53885-expired-merchant,9,[],4,1158,3,Dave Allsop,2,Expired Merchant,<b>Battlecry:</b> Discard your highest Cost card. <b>Deathrattle:</b> Add 2 copies of it to your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f85f6bcfb124b5b89cacc2c9b55a2453beaf17bab0d739b8375e9267a6d098e5.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c868e269010f842ef2291bd672f06c72b05588fdb98ee62613cdd259bb0c54ae.png,"The ""best by"" date is more like a guideline.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ab761b5e88c601dd336bce704dbfe92fe1e439e2f00bcef47edba2b54888eec.png,,,1.0,2.0,"[8, 12]",,,
54892,1,54892-nether-breath,9,[],5,1347,3,Dave Allsop,2,Nether Breath,"Deal 2 damage. If you're holding a Dragon, deal 4 damage with <b>Lifesteal</b> instead.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61d8cb80dbdc724400cd4308c570bcb101daf7708c6edb6c6babd1672cccbac1.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d551fc30c3adbab8ab2bf1ad1b15700d7fdfc2d0e1e1c8c5ba93f68e18c611a0.png,"""Whether the Nether is cold, whether the Nether is hot, we'll burn together, whatever the Nether, whether we like it or not.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e783a726eee9d8a7694b541b20ecb8cfdbd9a7e7221e795a050bd0a06a041a7.png,,,,,[38],,,
56109,1,56109-twisted-knowledge,9,[],5,1403,1,Rafael Zanchetin,2,Twisted Knowledge,<b>Discover</b> 2 Warlock cards.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb805611fb8ca9345920baebac1b190188a2058a0dc2013774d7f238bd3ceda0.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f7d8eb60a2abee3b26dc3b4e3cede2e2b9eaadb53583636b4a2d94dfabc09669.png,People eat eight spiders in their sleep per year. Centaurs have two rib cages. Dwarves are just counterfeit titans.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f406d67f228b75fe913b8b6dc6bb906cbee9c6dbfb08bdf12ed3b1006266540.png,,,,,[21],,,
56523,1,56523-darkglare,9,[],4,1414,4,Nicola Saviori,2,Darkglare,"After your hero takes damage, refresh a Mana&nbsp;Crystal.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dbcc67a1c42236cc1fe57e93149cb51d2820647d55739225d71dd3d69e190264.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/77ef6292117c5b678d6b82be4b013de30cde72c1868566e2e39b73245f6990f2.png,"He's got a dark glare, but he sees crystal clear!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/47144645cb522fda521066b5b6194be98dd3a45889c59c85e5dfb3ddc3cee79e.png,,15.0,3.0,2.0,,,,
56519,1,56519-imprisoned-scrap-imp,9,[],4,1414,3,Dave Allsop,2,Imprisoned Scrap Imp,"<b>Dormant</b> for 2 turns. When this awakens, give all minions in your hand +2/+1.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/20435f75adfffd7b834c2d751e057c219c85cf8b02fd3b1d8b5164f47c02a1a3.png,,His impish imports imply impressively impetuous impropriety.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cbe541842beaa38a925a0941aae4bbf0dcfac2095c2d35b17c6410d869951bda.png,,15.0,3.0,3.0,,,,
56534,1,56534-kanrethad-ebonlocke,9,[],4,1414,5,Rafael Zanchetin,2,Kanrethad Ebonlocke,Your Demons cost (1) less. <b>Deathrattle:</b> Shuffle 'Kanrethad Prime' into your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c6ccd2d9c5c3d152097e925600c94dec5516c7777a10c4c0042be37db8bc46fb.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ac915c441c7e70b4500e1a005ed3443228fcbdc79e838d7e74c7a76c24afb80.png,"After Illidan's downfall, Kanrethad formed the Council of the Black Harvest to study Illidan's fel magic. Some say he was... green with envy.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d78bd391226a85438dcb87c4a9b502ba4fe343da95111272d234bc39137100dd.png,,,2.0,3.0,[12],[57155],,
59605,1,59605-boneweb-egg,9,[],4,1443,3,Mauricio Herrera,2,Boneweb Egg,"<b>Deathrattle:</b> Summon two 2/1 Spiders. If you discard this, trigger its <b>Deathrattle</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/96de7cb8f05ce3561983c9e6c9f1e2f69be23d9724fd92f192ccec7527d67d34.png,,Noblegarden is going to be really exciting this year!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ad60d2d6b57dfad650b097d02ca5f28b070134aaf3f1d13aa7b2798260c9982.png,"{'relevant': True, 'constructed': True}",,2.0,0.0,[12],[60256],,
59725,1,59725-soul-shear,9,"[9, 14]",5,1443,3,Dave Allsop,2,Soul Shear,Deal 3 damage to a minion. Shuffle 2 Soul Fragments into your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7656a9afedfde80466f2d7c5769e8d3a5e7b8c00b944a76d79b40554ec7dd0dd.png,,"""Just a little off the sides please.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/54fef9e2a143da5117c3349ee0edd33a362fb56a5ac3ff74af5d9e12fa4de698.png,"{'relevant': True, 'constructed': True}",,,,,[59723],,
61206,1,61206-midway-maniac,9,[],4,1466,1,Ivan Fomin,2,Midway Maniac,<b>Taunt</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f607041d489f7c31b22e981791aa4e46856eaf4f0a2d49135ad94c49e480a9d.png,,Faire owners hate him! Learn his secrets with one simple spell!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab4b1b9b0da651cb47fb2eabd939e35a66b65023b9cd2d3392ae84bc747873fb.png,"{'relevant': True, 'constructed': True}",15.0,5.0,1.0,[1],,,
919,1,919-drain-life,9,[],5,2,2,Alex Horley Orlandelli,3,Drain Life,Deal 2 damage. Restore 2 Health to your hero.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/231bc83355f3d87dc71febc8ed118ee6f45d41b357305da4e5ad06e3810a26f1.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/03d440d2817f5204ad6d22bb5ab595643189e686aae32d297a1e2372e3580d03.png,"""I've just sucked one year of your life away.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5bb63a7d73166ec9aaec918a09fb2bae6535bd6c015d96779e3b036c9e6507ec.png,"{'relevant': True, 'constructed': True}",,,,,,,
914,1,914-shadow-bolt,9,[],5,2,2,Dave Allsop,3,Shadow Bolt,Deal 4 damage to a minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2472b0be28d65cd3da9f159818d1c8e5de44b320acabb300af3d583ed22e8081.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5846fbf2c2f8a193a3bfea16686301d44966f48ea7dd97437e499004c0b20416.png,It’s a Bolt. It's made out of Shadow. What more do you need to know!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0e98b0d001dd3c6a1dd8a659cc596b5548732d273ebba292ce66ca9bdb2827e5.png,"{'relevant': True, 'constructed': True}",,,,,,,
517,1,517-felguard,9,[],4,3,3,John Polidora,3,Felguard,<b>Taunt</b> <b>Battlecry:</b> Destroy one of your Mana Crystals.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ae5aeafca269fc6994c498cd48028fa2b7793db7f7cec14da32e7f1e0345c842.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ebe1ac2d788a4c4b529e6d7d4d77f40350954d2c82f4e92993917542c176a665.png,"Yes, he'll fight for you. BUT HE'S NOT GOING TO LIKE IT.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf9606ecdf0e5c75c9c6807516b738ac07e13e035d95a2e9bfea48a91bf7b7ab.png,"{'relevant': True, 'constructed': True}",15.0,5.0,3.0,"[1, 8]",,,
860,1,860-sense-demons,9,[],5,3,1,Raven Mimura,3,Sense Demons,Draw 2 Demons from your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ec52edc68978d0340a1b9d2e30fca0c4b43915cd66a08bd9cd15878e1f35e7b1.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/551695b0c3f4769c3715481c4aa23f6da4aba52feeacb0ad0428d0b8ed95a9cd.png,Generally demons are pretty obvious and you don’t need a spell to sense them.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9a860ffde1136f556e8fcca76f264c28895d29a1796a8755ecffb29ca9c61cd4.png,"{'relevant': True, 'constructed': True}",,,,,[1723],,
1221,1,1221-void-terror,9,[],4,3,3,Alex Alexandrov,3,Void Terror,<b>Battlecry:</b> Destroy both adjacent minions and gain their Attack and Health.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8df0be78a6c844db93b90c8d0439c149cbdbcca6c7a9d72a8b2e6af7bf332b6d.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/89ccdf9934e4803acd30bdba793fa41d59ff91cae32f23e1749824992892216e.png,"If you put this into your deck, you WILL lose the trust of your other minions.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ad07d5e1e20f838b90e029f6a5a85f47f1ae1f7892a0b5cbdc06366ab5d69c6.png,"{'relevant': True, 'constructed': True}",15.0,3.0,3.0,[8],,,
52871,1,52871-impferno,9,[],5,1130,3,Chris Hayes,3,Impferno,Give your Demons +1 Attack. Deal 1 damage to all enemy minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9eecb2df466eaae31ed360ce14d23735c6c8ad4f2a1f5f54667ac4793c737c9c.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e5c8d1f4552c53bb8984d36e70766dbeeecc71065c240b28b136372d40fabcd9.png,Imps don't get mad when you set them on fire. They think it's cozy.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0c2f0e4abe84defdc80ccf6dda2dc399fafc5679881e030c896dc59325d6e70.png,,,,,,,,
51371,1,51371-rafaams-scheme,9,[],5,1130,1,Jim Nelson,3,Rafaam's Scheme,"Summon 1 1/1 (Imp, Imps). <i>(Upgrades each turn!)</i>",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7643ce78223d78468f148b35abeeb22f490bfa8379eb1915f9136b46880e7f43.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5ee530ad4d8219b54402f4a9093ab14abcdcc95203afdd438db017fbf5684e26.png,"""When your first plan fails... imp-rovise.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e2289d1ed2f7c3d9012a5243ea51a68728b4f42d3721d3f65ceda8324532535d.png,,,,,,[53305],,
53884,1,53884-evil-recruiter,9,[],4,1158,1,Zoltan Boros,3,EVIL Recruiter,<b>Battlecry:</b> Destroy a friendly <b>Lackey</b> to summon a 5/5 Demon.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/011f994ce380abdfbed3303b0b1ee11f4890a0884179be82793da0d238535ab5.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/59c6c9415d0ce60fbcb17e6a587b55725d9ae214ecfbcc216793b11f428c150e.png,"I'm starting to think the lackeys aren't evil, just taken advantage of.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b8ccadfe4ae815dc17a857967b95394694553dfa2310e13022431ccc06664a0.png,,,3.0,3.0,"[8, 71]","[54076, 52897, 52900, 53160, 53161, 53162, 53163, 55378, 60588, 64652, 64653]",,
53883,1,53883-neferset-thrasher,9,[],4,1158,1,Eric Braddock,3,Neferset Thrasher,"Whenever this attacks, deal 3 damage to your&nbsp;hero.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fea1c358864609593e00071f85687223e8357840022cab9132ac020471e7710b.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ccde4d5b20bb72e397d5d6aced57ca671369b45fec9b0661d4a513e4332d87a9.png,Tough to do skateboard tricks with four legs.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/620cf3f8f918d37d914f68d8e5da966017da28c6728de83bdc9542bf8b1c900c.png,,,5.0,4.0,,,,
54891,1,54891-dark-skies,9,[],5,1347,4,Daria Tuzova,3,Dark Skies,Deal 1 damage to a random minion. Repeat for each card in your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c70232d0a0e7e49122b8177204492a0392553f8fe2015c3b80dc54dfd2d53527.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/31cd50268616784252be91b9c8f617803dd5f2ce6e426e2b8cae67eed46c0f96.png,"""It's a drizzle of fire. A fine mist, really.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f55c5323c192325158c91020e5c5bb9359cf553c910edfda87ec0e1e7d5e38b9.png,,,,,,,,
54888,1,54888-dragonblight-cultist,9,[],4,1347,3,Vladimir Kafanov,3,Dragonblight Cultist,<b>Battlecry:</b> <b>Invoke</b> Galakrond. Gain +1 Attack for each other friendly minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c6c090bae0c39c6b850c8d677fcffb371f137106684bfa7e1420a1c6278d0620.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/076751f7c9adc034ab99ec55e4e4111452c38804b1042f1341a6eea88dbf9595.png,Galakrond would be extra mad if he was resurrected with gnaw marks on his bones.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0dae3549759b7f1c97770d3cf6874cfcc0dd55f52ad79e9b3ebb682751ace783.png,,,1.0,1.0,"[8, 79]",,,
56114,1,56114-chaos-gazer,9,[],4,1403,4,Alex Horley Orlandelli,3,Chaos Gazer,<b>Battlecry:</b> Curse a playable card in your opponent's hand. They have 1 turn to play it!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/788baa136d307ca42a4431929d62039147182b1494b9e2fdad38d529fd585197.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dd392b2b38531582f177171cc0cbbf3de0a2457f0d2cffade3050090ad28283b.png,"No matter the game rules, it's always playing Go Fish.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3253fefa704ea41adad0c2294c342baf8849328fb8312e740b615999e9a5f54e.png,,15.0,3.0,4.0,[8],,,
58796,1,58796-school-spirits,9,[],5,1443,1,Steven Prescott,3,School Spirits,Deal 2 damage to all minions. Shuffle 2 Soul Fragments into your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0bf638ae9be81fbea627d0a98fd40cda9fb42a9d546a9bbe6ed4c7366f7c3e56.png,,"""B-E A-G-G-R-E-S-S-I-V-E!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/288322ac310ec6973465771bffb1c6e1ea0cbfa3cbf0ea8663d405b5cc206c6a.png,"{'relevant': True, 'constructed': True}",,,,,[59723],,
59263,1,59263-shadowlight-scholar,9,[],4,1443,3,Matt Dixon,3,Shadowlight Scholar,<b>Battlecry:</b> Destroy a Soul Fragment in your deck to deal 3 damage.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9fa6b183e37a8aaae293e323f700ce77c9d528dee73dcb36733d737e0fda005c.png,,Imagine having the power of soul magic and using it as a reading light.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/64e290cdea40dcf4c6455853805a7032a2cf9e5d309be8d315bd148ab745c25f.png,"{'relevant': True, 'constructed': True}",,4.0,3.0,[8],[59723],,
61971,1,61971-backfire,9,[],5,1466,1,Anton Zemskov,3,Backfire,Draw 3 cards. Deal 3 damage to your hero.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e699648ccf15ccc59112a48f7489100a9ab49ef47991c1079e61f6f193d36847.png,,"""That's the last time I let an imp spit gasoline into my car.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a029be7c492ab4f7fb4568ed39ab72038e058ef96375cf827404da21f71b264.png,"{'relevant': True, 'constructed': True}",,,,,,,
61205,1,61205-free-admission,9,[],5,1466,3,Zoltan Boros,3,Free Admission,"Draw 2 minions. If they're both Demons, reduce their Costs by (2).",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61502dfa4d890779e53b6a5f721471c1b888c6a081f34b31ceffcff2a0a8ceb2.png,,"""Quick, get in before someone sees you, or worse, someone sees me.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41025104e61f649469022890ac906e8a5e4e6142489bd4ec94be47cbab0136bb.png,"{'relevant': True, 'constructed': True}",,,,,,,
61203,1,61203-manari-mosher,9,[],4,1466,1,L. Lullabi & A. Bozonnet,3,Man'ari Mosher,<b>Battlecry:</b> Give a friendly Demon +3 Attack and <b>Lifesteal</b> this turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e979f12bcf7900c458417af3f137373b1840bde052fd87b223e73d91c55f449c.png,,"""E.T.C. is sooo mainstream. Have you heard of Blight Boar?""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/459ef6524e9c20a637623169b3f13f80ff83d5fddf0f9870c616d2fc3b998c01.png,"{'relevant': True, 'constructed': True}",15.0,4.0,3.0,"[8, 38]",,,
61207,1,61207-revenant-rascal,9,[],4,1466,4,Cheng Hao,3,Revenant Rascal,<b>Battlecry:</b> Destroy a Mana Crystal for each player.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e9fdb4b8d2493e053314f649ec70545d6d0368419b959ae9752d47beabc072d.png,,Turns out his face really did get stuck that way.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/010ae063456a92fbd87dc8a55b6c149e897d403fbca09c6c9090132941a98d0a.png,"{'relevant': True, 'constructed': True}",,3.0,3.0,[8],,,
950,1,950-hellfire,9,[],5,2,2,Chippy,4,Hellfire,Deal 3 damage to ALL&nbsp;characters.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b4ab71b2ee980048abb80a5e39e609f272b87328bb8cee688d4bdc6a3bbbf6b1.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/60ec2263f53f9d199ff6a74d1033f88df0c3c8de6be325f45403606a8fd2e4ea.png,It's spells like these that make it hard for Warlocks to get decent help.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/922ea447a5930008d9cc383a3c822634d361efeeefee50918094aff6965ca58b.png,"{'relevant': True, 'constructed': True}",,,,,,,
783,1,783-pit-lord,9,[],4,3,4,Glenn Rane,4,Pit Lord,<b>Battlecry:</b> Deal 5 damage to your hero.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5fde012907d09ae13f86807a7a72a9574e7ec3b8298102bed4884e917e3b169b.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e0f9a2799a1b507e6f3472d84bced9cc83ef8c1f94b8e23a154540c8d83694d6.png,"Mannoroth, Magtheridon, and Brutallus may be dead, but it turns out there are a LOT of pit lords.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/db3e45531fdfe80960a83245e9955ca1a5b229a12512363242960186262fef1d.png,"{'relevant': True, 'constructed': True}",15.0,6.0,5.0,[8],,,
147,1,147-shadowflame,9,[],5,3,3,Dave Kendall,4,Shadowflame,Destroy a friendly minion and deal its Attack damage to all enemy minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d95ba9b0c5dcc97621ebbc150a42bf073863cff29161b0cdfa98a7a6d77145af.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/427cb12eb00802621d7705037abedd8f79640bf125915285494bc8a21d1bf074.png,Start with a powerful minion and stir in Shadowflame and you have a good time!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/678205cf5b4d1bc29266f8f61d032b1145e8e083dbaa0dece7934dfd64faf6da.png,"{'relevant': True, 'constructed': True}",,,,,,,
